"name","kingdom","phylum","class","order","family","genus","species"
"Chromis punctipinnis","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chromis","Chromis punctipinnis"
"Chromis randalli","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chromis","Chromis randalli"
"Pycnochromis retrofasciatus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Pycnochromis","Pycnochromis retrofasciatus"
"Chromis scotochiloptera","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chromis","Chromis scotochiloptera"
"Chromis scotti","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chromis","Chromis scotti"
"Chromis ternatensis","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chromis","Chromis ternatensis"
"Pycnochromis vanderbilti","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Pycnochromis","Pycnochromis vanderbilti"
"Chromis viridis","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chromis","Chromis viridis"
"Chromis weberi","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chromis","Chromis weberi"
"Chromis westaustralis","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chromis","Chromis westaustralis"
"Chromis xanthochira","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chromis","Chromis xanthochira"
"Chromis xanthura","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chromis","Chromis xanthura"
"Chromis xutha","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chromis","Chromis xutha"
"Chrysiptera biocellata","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera biocellata"
"Chrysiptera bleekeri","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera bleekeri"
"Chrysiptera brownriggii","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera brownriggii"
"Chrysiptera caesifrons","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera caesifrons"
"Chrysiptera cyanea","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera cyanea"
"Chrysiptera flavipinnis","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera flavipinnis"
"Chrysiptera galba","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera galba"
"Chrysiptera glauca","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera glauca"
"Chrysiptera hemicyanea","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera hemicyanea"
"Chrysiptera notialis","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera notialis"
"Chrysiptera oxycephala","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera oxycephala"
"Chrysiptera parasema","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera parasema"
"Chrysiptera rapanui","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera rapanui"
"Chrysiptera rex","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera rex"
"Chrysiptera rollandi","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera rollandi"
"Chrysiptera springeri","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera springeri"
"Chrysiptera starcki","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera starcki"
"Chrysiptera talboti","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera talboti"
"Chrysiptera taupou","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera taupou"
"Chrysiptera traceyi","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera traceyi"
"Chrysiptera tricincta","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera tricincta"
"Chrysiptera unimaculata","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera unimaculata"
"Chrysoblephus cristiceps","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Chrysoblephus","Chrysoblephus cristiceps"
"Chrysoblephus gibbiceps","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Chrysoblephus","Chrysoblephus gibbiceps"
"Chrysoblephus laticeps","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Chrysoblephus","Chrysoblephus laticeps"
"Cirrhilabrus cyanopleura","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Cirrhilabrus","Cirrhilabrus cyanopleura"
"Cirrhilabrus exquisitus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Cirrhilabrus","Cirrhilabrus exquisitus"
"Cirrhilabrus flavidorsalis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Cirrhilabrus","Cirrhilabrus flavidorsalis"
"Cirrhilabrus katherinae","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Cirrhilabrus","Cirrhilabrus katherinae"
"Cirrhilabrus laboutei","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Cirrhilabrus","Cirrhilabrus laboutei"
"Cirrhilabrus lineatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Cirrhilabrus","Cirrhilabrus lineatus"
"Cirrhilabrus punctatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Cirrhilabrus","Cirrhilabrus punctatus"
"Cirrhilabrus randalli","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Cirrhilabrus","Cirrhilabrus randalli"
"Cirrhilabrus scottorum","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Cirrhilabrus","Cirrhilabrus scottorum"
"Cirrhilabrus solorensis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Cirrhilabrus","Cirrhilabrus solorensis"
"Cirrhilabrus temminckii","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Cirrhilabrus","Cirrhilabrus temminckii"
"Cirrhilabrus walindi","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Cirrhilabrus","Cirrhilabrus walindi"
"Cirrhitichthys aprinus","Animalia","Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Cirrhitichthys","Cirrhitichthys aprinus"
"Cirrhitichthys falco","Animalia","Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Cirrhitichthys","Cirrhitichthys falco"
"Cirrhitichthys oxycephalus","Animalia","Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Cirrhitichthys","Cirrhitichthys oxycephalus"
"Cirrhitops fasciatus","Animalia","Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Cirrhitops","Cirrhitops fasciatus"
"Cirrhitops hubbardi","Animalia","Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Cirrhitops","Cirrhitops hubbardi"
"Cirrhitus pinnulatus","Animalia","Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Cirrhitus","Cirrhitus pinnulatus"
"Cirrhitus rivulatus","Animalia","Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Cirrhitus","Cirrhitus rivulatus"
"Cirripectes alboapicalis","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes alboapicalis"
"Cirripectes alleni","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes alleni"
"Cirripectes auritus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes auritus"
"Cirripectes castaneus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes castaneus"
"Cirripectes chelomatus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes chelomatus"
"Cirripectes filamentosus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes filamentosus"
"Cirripectes fuscoguttatus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes fuscoguttatus"
"Cirripectes hutchinsi","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes hutchinsi"
"Cirripectes polyzona","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes polyzona"
"Cirripectes springeri","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes springeri"
"Cirripectes stigmaticus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes stigmaticus"
"Cirripectes vanderbilti","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes vanderbilti"
"Cirripectes variolosus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes variolosus"
"Cleidopus gloriamaris","Animalia","Chordata","Teleostei","Trachichthyiformes","Monocentridae","Cleidopus","Cleidopus gloriamaris"
"Clepticus parrae","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Clepticus","Clepticus parrae"
"Clinus latipennis","Animalia","Chordata","Teleostei","Blenniiformes","Clinidae","Clinus","Clinus latipennis"
"Clinus superciliosus","Animalia","Chordata","Teleostei","Blenniiformes","Clinidae","Clinus","Clinus superciliosus"
"Clinus venustris","Animalia","Chordata","Teleostei","Blenniiformes","Clinidae","Clinus","Clinus venustris"
"Cnidoglanis macrocephalus","Animalia","Chordata","Teleostei","Siluriformes","Plotosidae","Cnidoglanis","Cnidoglanis macrocephalus"
"Cochleoceps bicolor","Animalia","Chordata","Teleostei","Gobiesociformes","Gobiesocidae","Cochleoceps","Cochleoceps bicolor"
"Cochleoceps orientalis","Animalia","Chordata","Teleostei","Gobiesociformes","Gobiesocidae","Cochleoceps","Cochleoceps orientalis"
"Conger verreauxi","Animalia","Chordata","Teleostei","Anguilliformes","Congridae","Conger","Conger verreauxi"
"Congiopodus peruvianus","Animalia","Chordata","Teleostei","Perciformes","Congiopodidae","Congiopodus","Congiopodus peruvianus"
"Conniella apterygia","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Conniella","Conniella apterygia"
"Coradion altivelis","Animalia","Chordata","Teleostei","Acanthuriformes","Chaetodontidae","Coradion","Coradion altivelis"
"Coradion chrysozonus","Animalia","Chordata","Teleostei","Acanthuriformes","Chaetodontidae","Coradion","Coradion chrysozonus"
"Coris auricularis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris auricularis"
"Coris aurilineata","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris aurilineata"
"Coris aygula","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris aygula"
"Coris batuensis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris batuensis"
"Coris bulbifrons","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris bulbifrons"
"Coris caudimacula","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris caudimacula"
"Coris centralis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris centralis"
"Coris cuvieri","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris cuvieri"
"Coris debueni","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris debueni"
"Coris dorsomacula","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris dorsomacula"
"Coris formosa","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris formosa"
"Coris gaimard","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris gaimard"
"Coris hewetti","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris hewetti"
"Coris julis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris julis"
"Coris picta","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris picta"
"Coris pictoides","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris pictoides"
"Coris roseoviridis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris roseoviridis"
"Coris sandeyeri","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris sandeyeri"
"Coris venusta","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Coris","Coris venusta"
"Coryphopterus alloides","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Coryphopterus","Coryphopterus alloides"
"Coryphopterus dicrus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Coryphopterus","Coryphopterus dicrus"
"Coryphopterus eidolon","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Coryphopterus","Coryphopterus eidolon"
"Coryphopterus glaucofraenum","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum"
"Coryphopterus hyalinus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Coryphopterus","Coryphopterus hyalinus"
"Coryphopterus lipernes","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Coryphopterus","Coryphopterus lipernes"
"Coryphopterus personatus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Coryphopterus","Coryphopterus personatus"
"Coryphopterus thrix","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Coryphopterus","Coryphopterus thrix"
"Coryphopterus tortugae","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Coryphopterus","Coryphopterus tortugae"
"Coryphopterus urospilus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Coryphopterus","Coryphopterus urospilus"
"Cratinus agassizii","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Cratinus","Cratinus agassizii"
"Cremnochorites capensis","Animalia","Chordata","Teleostei","Blenniiformes","Tripterygiidae","Cremnochorites","Cremnochorites capensis"
"Crenimugil crenilabis","Animalia","Chordata","Teleostei","Mugiliformes","Mugilidae","Crenimugil","Crenimugil crenilabis"
"Cristiceps aurantiacus","Animalia","Chordata","Teleostei","Blenniiformes","Clinidae","Cristiceps","Cristiceps aurantiacus"
"Crocodilichthys gracilis","Animalia","Chordata","Teleostei","Blenniiformes","Tripterygiidae","Crocodilichthys","Crocodilichthys gracilis"
"Chromileptes altivelis","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Chromileptes","Chromileptes altivelis"
"Crossosalarias macrospilus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Crossosalarias","Crossosalarias macrospilus"
"Cryptichthys jojettae","Animalia","Chordata","Teleostei","Blenniiformes","Tripterygiidae","Cryptichthys","Cryptichthys jojettae"
"Cryptocentrus caeruleomaculatus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Cryptocentrus","Cryptocentrus caeruleomaculatus"
"Cryptocentrus caeruleopunctatus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Cryptocentrus","Cryptocentrus caeruleopunctatus"
"Cryptocentrus cryptocentrus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Cryptocentrus","Cryptocentrus cryptocentrus"
"Cryptocentrus fasciatus",NA,NA,NA,NA,NA,NA,NA
"Cryptocentrus strigilliceps","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Cryptocentrus","Cryptocentrus strigilliceps"
"Ctenochaetus binotatus","Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Ctenochaetus","Ctenochaetus binotatus"
"Ctenochaetus cyanocheilus","Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Ctenochaetus","Ctenochaetus cyanocheilus"
"Ctenochaetus flavicauda","Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Ctenochaetus","Ctenochaetus flavicauda"
"Ctenochaetus hawaiiensis","Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Ctenochaetus","Ctenochaetus hawaiiensis"
"Ctenochaetus marginatus","Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Ctenochaetus","Ctenochaetus marginatus"
"Ctenochaetus striatus","Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Ctenochaetus","Ctenochaetus striatus"
"Ctenochaetus tominiensis","Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Ctenochaetus","Ctenochaetus tominiensis"
"Ctenochaetus truncatus","Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Ctenochaetus","Ctenochaetus truncatus"
"Ctenogobiops aurocingulus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Ctenogobiops","Ctenogobiops aurocingulus"
"Ctenogobiops crocineus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Ctenogobiops","Ctenogobiops crocineus"
"Ctenogobiops feroculus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Ctenogobiops","Ctenogobiops feroculus"
"Ctenogobiops maculosus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Ctenogobiops","Ctenogobiops maculosus"
